CODE,STATE,CITY,LON,LAT,X,Y,POP,GDP
1001,AL,Autauga County,-86.64449,32.536382,533.3829530628419,3599.9478176669627,55221,1379110800
1003,AL,Baldwin County,-87.746067,30.659218,428.522922440082,3392.0730357611874,195121,5330077700
1005,AL,Barbour County,-85.405456,31.87067,650.8329116249469,3527.2089582195918,26932,453112300
1007,AL,Bibb County,-87.127148,33.015893,488.1244895684685,3653.0560253773956,22604,416612100
1009,AL,Blount County,-86.567246,33.977448,539.9745956719734,3759.7398306969385,57710,1184918500
1011,AL,Bullock County,-85.717261,32.101759,621.0319827941998,3552.4350668908633,10678,187717400
1013,AL,Butler County,-86.681969,31.751667,530.1204795719467,3512.954383642107,20354,374308400
1015,AL,Calhoun County,-85.822513,33.771706,609.0313567993261,3737.4665019706385,116648,2493274400
1017,AL,Chambers County,-85.391812,32.917943,650.3772791891689,3643.337214723174,34079,718079200
1019,AL,Cherokee County,-85.654242,34.069515,624.1807947270232,3770.680774996439,26008,567249400
1021,AL,Chilton County,-86.726627,32.854059,525.5793669637457,3635.1412051940692,43819,937681300
1023,AL,Choctaw County,-88.248887,31.991008,382.0203066867262,3540.1202709754584,13395,278013600
1025,AL,Clarke County,-87.818624,31.685521,422.4126442773736,3505.8700795992468,25070,503010300
1027,AL,Clay County,-85.862051,33.267809,605.9829387620917,3681.55429081121,13537,255915000
1029,AL,Cleburne County,-85.516109,33.671981,637.5645642662404,3726.7746465815944,15002,302308600
1031,AL,Coffee County,-85.989201,31.402183,596.091930233479,3474.616976573134,50884,1268826500
1033,AL,Colbert County,-87.801457,34.703112,426.6017039909684,3840.412393560308,54444,1227509400
1035,AL,Conecuh County,-86.992029,31.428292,500.7575377247898,3477.0690519489494,12865,205426600
1037,AL,Coosa County,-86.243482,32.931445,570.726209758563,3643.94081768004,11027,193181200
1039,AL,Covington County,-86.448721,31.243987,552.4943381742598,3456.7733248029926,37886,794727600
1041,AL,Crenshaw County,-86.319222,31.732826,564.4895665686325,3511.0236094403076,13938,286913200
1043,AL,Cullman County,-86.869267,34.131923,512.0542176369946,3776.7912118366658,80965,1690589900
1045,AL,Dale County,-85.609476,31.430654,632.1534953870924,3478.167152284101,49866,1125261800
1047,AL,Dallas County,-87.114356,32.33354,489.23774659190775,3577.4128048587127,42154,750679000
1049,AL,DeKalb County,-85.803992,34.460929,609.8515081404812,3813.913609727495,71068,1308439300
1051,AL,Elmore County,-86.142738,32.597229,580.4449886237151,3606.961380312994,80763,1969055800
1053,AL,Escambia County,-87.168429,31.121747,483.94120050903365,3443.1068863698506,37935,646610200
1055,AL,Etowah County,-86.03442,34.047638,589.1209992876682,3767.858476828736,103766,2127151400
1057,AL,Fayette County,-87.752049,33.732249,430.33199014812834,3732.7228338272175,16896,330225900
1059,AL,Franklin County,-87.842815,34.441988,422.5722763640296,3811.486591638712,31634,588224600
1061,AL,Geneva County,-85.824346,31.090866,612.1321921086762,3440.2663660328153,26815,542309000
1063,AL,Greene County,-87.9642,32.844497,409.76901447381584,3634.459878723988,8697,118372900
1065,AL,Hale County,-87.623061,32.752796,441.6339886604644,3624.054122858698,15256,287980300
1067,AL,Henry County,-85.239971,31.516978,667.1217586855149,3488.2404686147547,17252,395605300
1069,AL,Houston County,-85.296398,31.158193,662.3782736413845,3448.383163731835,103534,2477028500
1071,AL,Jackson County,-85.9774,34.763522,593.5833588397059,3847.295275436719,52860,1060680200
1073,AL,Jefferson County,-86.896536,33.553444,509.60438465212997,3712.6493231600352,659026,17951799200
1075,AL,Lamar County,-88.087431,33.787085,399.32592576290995,3739.0801150051043,14133,284493800
1077,AL,Lauderdale County,-87.650997,34.904122,440.52579253187497,3862.603981148406,92737,2245613700
1079,AL,Lawrence County,-87.321865,34.529776,470.4622021421572,3820.946058219331,33586,717702400
1081,AL,Lee County,-85.353048,32.604064,654.5438803291138,3608.5918633585334,150982,3677310500
1083,AL,Limestone County,-86.981399,34.810239,501.70128127671114,3851.999778014901,88805,2270655400
1085,AL,Lowndes County,-86.650586,32.147888,532.9510246397647,3556.8816173140503,10742,197961200
1087,AL,Macon County,-85.692887,32.387027,622.9469568352224,3584.0872953016788,20018,347793500
1089,AL,Madison County,-86.55108,34.764238,541.0819904864919,3846.9902332963507,346438,11131441900
1091,AL,Marengo County,-87.791091,32.247591,425.47769271204965,3568.1543455307296,20306,435996400
1093,AL,Marion County,-87.881551,34.138219,418.72157225941544,3777.8325134714523,30387,609029100
1095,AL,Marshall County,-86.321668,34.309564,562.4148750186642,3796.688948523504,94318,2014907400
1097,AL,Mobile County,-88.196568,30.684573,385.39007499166087,3395.2563284702896,414251,9508349000
1099,AL,Monroe County,-87.383266,31.580332,463.6344358761304,3493.983895731181,22217,352421100
1101,AL,Montgomery County,-86.203831,32.20365,575.0367737456756,3563.28697483647,228138,5735032000
1103,AL,Morgan County,-86.846402,34.454484,514.1084602193783,3812.5608299265787,119786,2928699900
1105,AL,Perry County,-87.293827,32.639005,472.44062368527074,3611.3062738020208,10038,148601100
1107,AL,Pickens County,-88.096878,33.296808,397.87618403224434,3684.7285754259256,19856,356549400
1109,AL,Pike County,-85.941997,31.798726,600.1542782870727,3518.613639000385,33155,643691700
1111,AL,Randolph County,-85.464068,33.296475,643.0054385675637,3685.2073826397873,22648,438539200
1113,AL,Russell County,-85.18698,32.289811,670.7209088557786,3574.003007093903,58302,1159141700
1115,AL,St. Clair County,-86.315663,33.712963,563.4093921215529,3730.5408120999314,85864,2075136700
1117,AL,Shelby County,-86.678104,33.262937,529.9807371797198,3680.482972877177,203530,6816941900
1119,AL,Sumter County,-88.200057,32.597481,387.3859296616928,3607.300498168574,13341,171928800
1121,AL,Talladega County,-86.175805,33.369277,576.6715838512064,3692.529574633769,81437,1595981100
1123,AL,Tallapoosa County,-85.799553,32.863369,612.3166866854118,3636.7787169115886,41153,871508800
1125,AL,Tuscaloosa County,-87.52286,33.290202,451.31685269011376,3683.5814413063667,200458,4635469000
1127,AL,Walker County,-87.301092,33.791571,472.12703033656544,3739.0869078211313,65923,1329373000
1129,AL,Washington County,-88.202078,31.406974,385.7287459029969,3475.331026105399,16997,335578400
1131,AL,Wilcox County,-87.302205,31.99033,471.45206861525725,3539.40373339397,11235,159198900
1133,AL,Winston County,-87.364147,34.155888,466.43328338881497,3779.500638172947,24130,453827500
4001,AZ,Apache County,-109.493747,35.385845,-1559.652928059932,4157.263437307445,72124,938386600
4003,AZ,Cochise County,-109.75412,31.881793,-1676.7760489335833,3763.308511403491,129647,3047527000
4005,AZ,Coconino County,-111.773728,35.829692,-1758.5519138949392,4261.712164808597,136701,3322955600
4007,AZ,Gila County,-110.81187,33.789618,-1728.0252795785143,4005.5761935285186,53165,1094312000
4009,AZ,Graham County,-109.87831,32.931828,-1661.7244248136458,3886.2261366315456,37407,653920600
4011,AZ,Greenlee County,-109.242323,33.238872,-1592.613133730882,3907.417988546027,9023,198455700
4012,AZ,La Paz County,-114.038793,33.727625,-2039.4362825980638,4080.2776357565376,20335,415620500
4013,AZ,Maricopa County,-112.495534,33.346541,-1902.5616244694452,3995.8136775758603,4018143,111833484000
4015,AZ,Mohave County,-113.749689,35.717705,-1945.978389160017,4300.811170641202,203362,4265257100
4017,AZ,Navajo County,-110.320908,35.390934,-1636.4899092725175,4176.685404211281,107656,1774781300
4019,AZ,Pima County,-111.783018,32.128237,-1868.841376501375,3838.0182410761636,998537,25691327500
4021,AZ,Pinal County,-111.367257,32.91891,-1805.9646622350779,3918.9652786379897,389772,8235983500
4023,AZ,Santa Cruz County,-110.84519,31.525904,-1793.1669871606216,3746.6969580369637,47073,837679800
4025,AZ,Yavapai County,-112.573745,34.630044,-1870.6889769211082,4145.0693914123485,215996,5490098400
4027,AZ,Yuma County,-113.910905,32.773942,-2057.7707900845417,3966.712449530211,202987,3877494500
5001,AR,Arkansas County,-91.376547,34.289573,97.06785775599593,3802.943890731859,18731,420935100
5003,AR,Ashley County,-91.772267,33.190835,54.94934789067256,3682.6038408031,21229,422262800
5005,AR,Baxter County,-92.330438,36.28071,21.080293853012265,4028.2888498828543,41040,922360400
5007,AR,Benton County,-94.256187,36.337825,-151.7028926092583,4045.947957522473,238198,6653867700
5009,AR,Boone County,-93.079204,36.304308,-46.09940370073868,4034.891983428339,37227,816994700
5011,AR,Bradley County,-92.168164,33.463819,19.49654682413896,3714.6771283566145,11206,226944300
5013,AR,Calhoun County,-92.513879,33.56046,-12.111602280586784,3727.0700984204072,5245,107716100
5015,AR,Carroll County,-93.541663,36.337774,-87.44192050276546,4041.3348308992754,27635,558101500
5017,AR,Chicot County,-91.297158,33.267139,99.64097240217833,3689.147480855399,11353,216303500
5019,AR,Clark County,-93.176205,34.053312,-70.41677755433798,3785.322740424218,22751,444891300
5021,AR,Clay County,-90.418704,36.367302,193.26100440286245,4030.11888647486,15400,295149600
5023,AR,Cleburne County,-92.059974,35.566288,41.278510826358804,3947.6447202585705,25711,640514400
5025,AR,Cleveland County,-92.188714,33.893201,19.985036530781887,3762.4548528992536,8510,186412400
5027,AR,Columbia County,-93.226901,33.21507,-80.73545422694785,3692.4578531024663,24327,487643000
5029,AR,Conway County,-92.689248,35.265702,-17.754786713540263,3917.379393936299,21110,462237000
5031,AR,Craighead County,-90.630411,35.828268,172.02214959406137,3970.9882106392743,101409,2341667800
5033,AR,Crawford County,-94.236224,35.583041,-156.16478873654884,3961.8891500668196,61748,1287379000
5035,AR,Crittenden County,-90.315331,35.211878,198.19558218612073,3901.5779780966373,49765,979498300
5037,AR,Cross County,-90.773894,35.291259,156.76750976439686,3911.8795141591618,17467,341359700
5039,AR,Dallas County,-92.653999,33.967823,-22.65190473238012,3773.024756832213,7868,140581900
5041,AR,Desha County,-91.244427,33.828748,107.11398092919134,3751.278545685246,12379,220193800
5043,AR,Drew County,-91.722778,33.587242,61.56965838183649,3726.4015321798956,18740,327590900
5045,AR,Faulkner County,-92.324654,35.146356,14.746220252250204,3902.27578813845,119343,2936240600
5047,AR,Franklin County,-93.887672,35.508573,-125.08984126673919,3951.3287451783735,17866,349288700
5049,AR,Fulton County,-91.819239,36.383443,67.61372998420778,4037.280708336978,12224,234245400
5051,AR,Garland County,-93.146915,34.578861,-64.16200188141141,3843.5565618542814,96954,2333650800
5053,AR,Grant County,-92.423984,34.288063,0.5297762206429616,3807.4389180718686,18054,427619200
5055,AR,Greene County,-90.565241,36.119922,179.09682371025767,4003.1395269871027,43382,897534500
5057,AR,Hempstead County,-93.665809,33.728611,-118.06095832247043,3752.0830030356437,22336,380814900
5059,AR,Hot Spring County,-92.944147,34.315177,-47.253188945216124,3813.140649494249,33316,631545600
5061,AR,Howard County,-93.990988,34.083179,-145.57117966750286,3793.515695943159,13555,288362200
5063,AR,Independence County,-91.559942,35.737499,87.52628034760698,3964.432455984478,36952,747983400
5065,AR,Izard County,-91.913625,36.094879,57.51071291755652,4005.6658327290547,13480,256058500
5067,AR,Jackson County,-91.223178,35.596605,117.33350487560004,3947.4251944967077,17597,313171300
5069,AR,Jefferson County,-91.930701,34.277695,45.94124931367644,3803.9667705203174,73548,1462482500
5071,AR,Johnson County,-93.466322,35.573359,-86.32130713566079,3955.924869418895,25930,501502300
5073,AR,Lafayette County,-93.611643,33.24066,-116.49876495933917,3697.517791350588,7270,151969600
5075,AR,Lawrence County,-91.101153,36.041098,130.46689652714116,3996.295910261577,17029,294811400
5077,AR,Lee County,-90.779288,34.77975,154.12393880043913,3855.1311340301863,9966,142493900
5079,AR,Lincoln County,-91.727624,33.957665,63.01001461611607,3767.5461112668872,14062,202166100
5081,AR,Little River County,-94.229774,33.699497,-170.68287138745083,3752.3905319285172,12720,252588900
5083,AR,Logan County,-93.720563,35.218549,-112.09965032738435,3918.0383428661767,22001,440263100
5085,AR,Lonoke County,-91.894132,34.755114,51.88389520227501,3856.812874953138,70691,1665144600
5087,AR,Madison County,-93.724053,36.012545,-106.35838412453421,4006.3157568939173,15702,324926900
5089,AR,Marion County,-92.678588,36.266656,-10.321363039955148,4028.5131839610976,16458,292608100
5091,AR,Miller County,-93.901509,33.305505,-143.09956365862047,3706.4863791856333,43652,921250800
5093,AR,Mississippi County,-90.052209,35.766943,224.06286741956703,3962.3977490902116,44864,855679800
5095,AR,Monroe County,-91.203314,34.679513,114.8284903527912,3845.5506454451397,7713,134742700
5097,AR,Montgomery County,-93.664147,34.545652,-111.95147986476066,3842.894642605363,9197,183706100
5099,AR,Nevada County,-93.305072,33.666699,-84.98143297378812,3743.0878766744786,8793,151920300
5101,AR,Newton County,-93.215084,35.910062,-61.131211686591854,3991.863992517279,8052,145245100
5103,AR,Ouachita County,-92.878418,33.591158,-45.81957586062397,3732.350055574397,25044,496120300
5105,AR,Perry County,-92.926877,34.946363,-41.52391305125132,3883.1724389035203,10300,229981500
5107,AR,Phillips County,-90.848386,34.425842,146.29646948918094,3816.095595238192,20391,340537900
5109,AR,Pike County,-93.658659,34.158191,-114.28398457103955,3799.7920547893664,11087,213915700
5111,AR,Poinsett County,-90.680595,35.568981,166.40630778172596,3942.3814944348064,24210,416471700
5113,AR,Polk County,-94.230884,34.490915,-164.5260207034787,3840.4104846323453,20364,386998000
5115,AR,Pope County,-93.031535,35.455297,-47.65414272560319,3940.292936486655,62830,1259576600
5117,AR,Prairie County,-91.557199,34.828225,83.12700731113023,3863.4743474024012,8402,162401500
5119,AR,Pulaski County,-92.316515,34.773988,13.283441057125804,3860.8806941653447,390463,10818848400
5121,AR,Randolph County,-91.028441,36.341298,138.4077051855441,4029.3445452497213,17695,336404000
5123,AR,St. Francis County,-90.742199,35.014438,158.494583648131,3881.0486733203543,27345,436715100
5125,AR,Saline County,-92.674463,34.648525,-20.31099136152625,3848.7440731057295,113833,2965359200
5127,AR,Scott County,-94.063641,34.858869,-146.24364205497713,3880.2292410302844,10870,193850100
5129,AR,Searcy County,-92.699351,35.90966,-14.520474643432827,3988.9663710839545,7965,147615300
5131,AR,Sebastian County,-94.274989,35.196981,-162.86000105146564,3919.2208378107507,127273,2950470900
5133,AR,Sevier County,-94.24329,33.994608,-169.61581632345332,3785.299142956184,17268,299955300
5135,AR,Sharp County,-91.471069,36.173399,97.79249491690204,4012.4547076870303,17055,287349100
5137,AR,Stone County,-92.140494,35.856989,35.66773299636319,3980.3070064446965,12512,237022600
5139,AR,Union County,-92.598145,33.168219,-22.29631620513223,3683.9226023458878,40633,884963100
5141,AR,Van Buren County,-92.515977,35.582959,0.002977813651028555,3951.724145269245,17002,323838000
5143,AR,Washington County,-94.218417,35.971209,-151.3512884336788,4004.9299753164937,216432,5332449600
5145,AR,White County,-91.753158,35.254722,67.44819571765763,3911.6616397296416,78660,1773508100
5147,AR,Woodruff County,-91.244418,35.189071,113.4632629313193,3902.270181679072,6983,128324600
5149,AR,Yell County,-93.408303,34.997713,-85.20405996255553,3891.60581925714,21835,399327400
6001,CA,Alameda County,-121.913304,37.648081,-2621.1961136010177,4791.67458983018,1584983,59095888300
6003,CA,Alpine County,-119.798999,38.61761,-2384.3166788520957,4823.223980106213,1131,24220000
6005,CA,Amador County,-120.653856,38.44355,-2468.9535270539895,4834.642267675673,36995,1016368400
6007,CA,Butte County,-121.601919,39.665959,-2493.680818765109,5009.150906568308,222564,5399163000
6009,CA,Calaveras County,-120.555115,38.187844,-2472.09261351092,4801.8510291246275,44767,1323006200
6011,CA,Colusa County,-122.237563,39.177739,-2574.1632988824945,4978.685837854824,21396,468506600
6013,CA,Contra Costa County,-121.951543,37.919479,-2611.3644429025367,4824.221783771709,1096068,43089519100
6015,CA,Del Norte County,-123.980998,41.749903,-2587.0966379029273,5338.350047284384,27788,543533700
6017,CA,El Dorado County,-120.534398,38.785532,-2442.123661309833,4869.106915443734,182093,6480268200
6019,CA,Fresno County,-119.655019,36.761006,-2454.6970630259166,4605.8927016018315,956749,19525786300
6021,CA,Glenn County,-122.4017,39.602546,-2566.956760994533,5033.261471741857,28029,597376600
6023,CA,Humboldt County,-123.925818,40.706673,-2640.2845541391393,5219.675185632934,135034,3155405600
6025,CA,Imperial County,-115.355395,33.040816,-2190.1755460939366,4037.785172648437,178206,2876801700
6027,CA,Inyo County,-117.403927,36.561977,-2254.5867175691274,4506.685283907257,18373,511680800
6029,CA,Kern County,-118.729506,35.346629,-2428.398017835571,4410.6920084065,865736,17871910500
6031,CA,Kings County,-119.81553,36.072478,-2499.960885733217,4532.315294905125,150998,2824733100
6033,CA,Lake County,-122.746757,39.094802,-2623.5057919983274,4989.561684101361,64158,1373445600
6035,CA,Lassen County,-120.629931,40.721089,-2357.525816807021,5091.187123050556,32645,629192000
6037,CA,Los Angeles County,-118.261862,34.196398,-2430.238316993293,4261.672856696319,10038388,284461269100
6039,CA,Madera County,-119.749852,37.210039,-2443.5128450295756,4660.80113768115,153187,2752839800
6041,CA,Marin County,-122.745974,38.051817,-2676.837499984725,4870.786275811467,258349,15561802200
6043,CA,Mariposa County,-119.91286,37.570033,-2442.261398530471,4707.8651818757035,17789,503715200
6045,CA,Mendocino County,-123.442881,39.432388,-2667.326684417818,5056.152310046764,87544,2106192000
6047,CA,Merced County,-120.722802,37.194806,-2533.649943617709,4694.4706111620735,263885,4803722200
6049,CA,Modoc County,-120.71837,41.592918,-2322.162414985658,5192.0402437877965,9184,192875800
6051,CA,Mono County,-118.875167,37.915836,-2332.614689327655,4710.757595875895,14146,416418400
6053,CA,Monterey County,-121.315573,36.240107,-2633.160804855898,4606.746367144666,428441,10708276900
6055,CA,Napa County,-122.325995,38.507351,-2615.913015743513,4906.010945880345,140295,5117278500
6057,CA,Nevada County,-120.773446,39.295191,-2439.0339043325566,4935.792361352498,98570,3197767300
6059,CA,Orange County,-117.777207,33.675687,-2403.5360475113184,4185.3099030187705,3116069,108491606100
6061,CA,Placer County,-120.722718,39.062032,-2445.721031986692,4907.478624808026,366280,13194314900
6063,CA,Plumas County,-120.829515,39.99517,-2410.100766283464,5016.976204336297,18966,584956600
6065,CA,Riverside County,-116.002239,33.729828,-2229.06904844144,4136.59922709814,2298032,54655088000
6067,CA,Sacramento County,-121.340441,38.450011,-2530.2721926140393,4861.2047237626775,1465832,40039371900
6069,CA,San Benito County,-121.085296,36.610702,-2594.3515288066747,4640.832102640488,57557,1567794600
6071,CA,San Bernardino County,-116.181197,34.85722,-2205.3687998410646,4272.288017782372,2094769,44727044000
6073,CA,San Diego County,-116.776117,33.023604,-2329.9867779108545,4077.9582860133632,3223096,100772779400
6077,CA,San Joaquin County,-121.272237,37.935034,-2548.9428562522653,4799.863476737241,708554,16045069100
6079,CA,San Luis Obispo County,-120.44754,35.385227,-2590.0514187572708,4475.551672775881,276517,8588540000
6081,CA,San Mateo County,-122.371542,37.414664,-2674.6572949967726,4782.886620904907,748731,36147043400
6083,CA,Santa Barbara County,-120.038485,34.537378,-2587.8850333842906,4362.2570308502345,435850,13332003100
6085,CA,Santa Clara County,-121.690622,37.220777,-2621.515484512897,4734.043350598857,1868149,81973634200
6087,CA,Santa Cruz County,-122.007205,37.012488,-2660.817288486566,4722.365495546154,269278,8950983200
6089,CA,Shasta County,-122.04355,40.760521,-2476.449416203828,5149.488237821163,178942,4313714700
6091,CA,Sierra County,-120.521993,39.576925,-2403.4260778875523,4958.323451765827,3021,90589200
6093,CA,Siskiyou County,-122.533287,41.587986,-2474.735060161284,5261.289525074745,43895,990335200
6095,CA,Solano County,-121.939594,38.267226,-2593.1314844607255,4863.467467049502,425753,12425422700
6097,CA,Sonoma County,-122.945194,38.532574,-2670.20455668131,4933.669069370916,495078,16949072500
6099,CA,Stanislaus County,-121.002656,37.562384,-2542.1193568457547,4747.054385282654,527367,11561060900
6101,CA,Sutter County,-121.702758,39.035257,-2533.92101773397,4941.639786740981,95247,2256291800
6103,CA,Tehama County,-122.232276,40.126156,-2525.3058115873746,5085.625107463836,63152,1342800600
6105,CA,Trinity County,-123.114404,40.647724,-2574.010155015023,5179.569126416139,13373,307248700
6107,CA,Tulare County,-118.780542,36.230453,-2396.253398218426,4514.402374009197,454033,8116094800
6109,CA,Tuolumne County,-119.964708,38.021451,-2426.465005912715,4761.303699615236,54079,1463074800
6111,CA,Ventura County,-119.133143,34.358741,-2507.9197934451854,4309.844600423377,840833,28113419900
6113,CA,Yolo County,-121.903178,38.679268,-2569.4387034386987,4908.979050948783,207320,5828959400
6115,CA,Yuba County,-121.34428,39.270026,-2490.6180568229456,4954.485366497429,73437,1503363900
8001,CO,Adams County,-104.331872,39.874325,-985.9700806492083,4560.352648193037,471206,11798540100
8003,CO,Alamosa County,-105.788041,37.568442,-1166.5257137293354,4328.002856983343,16269,317633700
8005,CO,Arapahoe County,-104.331733,39.644632,-991.0857166182348,4534.665788591403,608310,20798291000
8007,CO,Archuleta County,-107.050863,37.202395,-1288.7107537349507,4311.097726843021,12174,351639900
8009,CO,Baca County,-102.535457,37.303144,-881.1716585073164,4243.593545732889,3701,79058900
8011,CO,Bent County,-103.077584,37.931891,-917.2904497388464,4322.340897421743,5895,79843000
8013,CO,Boulder County,-105.398382,40.094826,-1072.6099287825596,4604.0177868277115,310032,12114045800
8015,CO,Chaffee County,-106.316972,38.738246,-1185.3924943699446,4469.365676808458,18309,513821200
8017,CO,Cheyenne County,-102.604585,38.835386,-857.8254586652056,4416.082140588534,2002,47153100
8019,CO,Clear Creek County,-105.670791,39.689403,-1105.849032385665,4563.701607213415,9136,391129800
8021,CO,Conejos County,-106.176447,37.213406,-1209.7116019141004,4295.366361726402,8249,155446900
8023,CO,Costilla County,-105.42894,37.277547,-1141.0311892207465,4288.727663589695,3581,78097900
8025,CO,Crowley County,-103.787562,38.321956,-972.1367376730917,4377.457666429685,5551,59626600
8027,CO,Custer County,-105.373515,38.101994,-1117.2493797502698,4380.301201409653,4303,97509800
8029,CO,Delta County,-107.864757,38.861756,-1318.2121769192288,4514.4129441891055,30214,737749800
8033,CO,Dolores County,-108.530383,37.747602,-1407.3887699604659,4403.233643082696,1862,37610800
8035,CO,Douglas County,-104.926199,39.326435,-1049.8264056115509,4509.479673492588,306974,13967249000
8037,CO,Eagle County,-106.692944,39.630638,-1195.802219056387,4576.77269767199,52576,2008041900
8039,CO,Elbert County,-104.117928,39.310817,-979.9128920776539,4493.6724053836815,23855,907000000
8041,CO,El Paso County,-104.527472,38.827383,-1026.2885806809418,4446.587227102777,655024,19427099300
8043,CO,Fremont County,-105.421438,38.455658,-1113.3101335366614,4420.850264046595,46809,871521800
8045,CO,Garfield County,-107.90978,39.599352,-1302.1523103715965,4598.163290806555,57076,1573807800
8047,CO,Gilpin County,-105.528947,39.861082,-1089.4596306843316,4580.278662700399,5605,215013900
8049,CO,Grand County,-106.095876,40.123289,-1131.8328101350548,4620.30680608511,14411,452966800
8051,CO,Gunnison County,-107.078108,38.669679,-1254.0713139526483,4476.6613198330415,15651,400419300
8053,CO,Hinsdale County,-107.383405,37.811625,-1303.1538323922277,4386.376565834211,874,29554900
8055,CO,Huerfano County,-104.959928,37.687815,-1089.836999848347,4326.404519295384,6502,152583600
8057,CO,Jackson County,-106.329248,40.663432,-1138.1447093361471,4685.23159846096,1335,37296700
8059,CO,Jefferson County,-105.245601,39.58646,-1071.5018394626186,4544.340233863042,552344,20472820300
8061,CO,Kiowa County,-102.75621,38.388466,-879.8868754707405,4368.433703158291,1463,33255300
8063,CO,Kit Carson County,-102.603023,39.30534,-848.4421837197924,4468.5827775160105,7980,173713400
8065,CO,Lake County,-106.349696,39.204316,-1176.7197545714305,4522.270345942976,7362,179624300
8067,CO,La Plata County,-107.839718,37.287367,-1357.618456453135,4336.711763856042,53182,1692384100
8069,CO,Larimer County,-105.482131,40.663091,-1066.0433954511825,4669.09701348355,318227,9961712600
8071,CO,Las Animas County,-104.04411,37.318831,-1015.9177912879363,4269.2811986292845,14503,332632100
8073,CO,Lincoln County,-103.507555,38.99374,-933.5151894906419,4448.056403336051,5478,83281700
8075,CO,Logan County,-103.090464,40.728091,-861.2880668730683,4635.091225755032,21928,524432400
8077,CO,Mesa County,-108.461837,39.019492,-1366.2986330264425,4544.889798174956,147834,3927868500
8079,CO,Mineral County,-106.9323,37.651478,-1266.884597902708,4359.296185021033,733,23654500
8081,CO,Moffat County,-108.204521,40.573984,-1300.4361653301487,4713.672714128465,13117,322992700
8083,CO,Montezuma County,-108.595786,37.338025,-1424.3899003276342,4358.459662677131,25700,603186700
8085,CO,Montrose County,-108.263042,38.413427,-1365.4624841656548,4472.458362842634,40815,944634400
8087,CO,Morgan County,-103.807092,40.262353,-932.3392709495683,4594.807653452305,28359,626758200
8089,CO,Otero County,-103.72126,37.88417,-975.3802011051644,4327.327060764703,18572,357103000
8091,CO,Ouray County,-107.767133,38.1506,-1328.5192115656093,4432.417198665357,4580,152935700
8093,CO,Park County,-105.717648,39.118914,-1123.6494371671333,4500.678590675255,16189,513748300
8095,CO,Phillips County,-102.345105,40.594712,-800.6876758177276,4608.594977104277,4371,109128700
8097,CO,Pitkin County,-106.915943,39.217533,-1225.7876145393452,4534.896228284178,17420,967134400
8099,CO,Prowers County,-102.392161,37.958181,-856.0290178545528,4314.756265485053,12235,245761700
8101,CO,Pueblo County,-104.489892,38.170658,-1037.4329897534485,4372.3557369033,161519,3584221000
8103,CO,Rio Blanco County,-108.200685,39.972606,-1317.0074916688664,4646.2207988038635,6712,183065600
8105,CO,Rio Grande County,-106.453214,37.485763,-1228.0512339590687,4331.289318523659,11745,261548800
8107,CO,Routt County,-106.985288,40.48316,-1198.786470582495,4678.072512553598,23606,860947700
8109,CO,Saguache County,-106.246675,38.033952,-1196.36261178538,4388.944898099227,6238,135433300
8111,CO,San Juan County,-107.670257,37.781074,-1329.5675382085533,4388.819179555409,606,14024400
8113,CO,San Miguel County,-108.427326,38.009374,-1391.0549386797175,4430.503512215239,7676,308180100
8115,CO,Sedgwick County,-102.355358,40.871568,-796.0250914680671,4639.63135872702,2365,54057700
8117,CO,Summit County,-106.137555,39.621023,-1147.9262572307878,4564.876671468002,28940,1034685500
8119,CO,Teller County,-105.182552,38.871994,-1082.6655207730676,4463.183029546233,23340,763386500
8121,CO,Washington County,-103.209605,39.965413,-887.4314738116727,4551.852229416757,4795,118995300
8123,CO,Weld County,-104.383649,40.555794,-975.0335354229063,4637.401683298338,270948,7248242800
8125,CO,Yuma County,-102.422649,40.000631,-819.1132209269865,4543.4775425669795,10185,236762500
9001,CT,Fairfield County,-73.366757,41.228103,1643.971863484563,4654.695862155917,939983,47127618600
9003,CT,Hartford County,-72.732916,41.806053,1686.431124833198,4727.805513461016,896943,31941263800
9005,CT,Litchfield County,-73.235428,41.791897,1644.8210420537093,4719.261641927073,186304,7178229600
9007,CT,Middlesex County,-72.524227,41.434525,1710.91809691392,4689.390336924562,165165,6817534200
9009,CT,New Haven County,-72.900204,41.349717,1680.9660377925572,4674.629728837043,862224,28325887800
9011,CT,New London County,-72.103452,41.47863,1745.3355849858997,4700.4253338883955,273185,9345079900
9013,CT,Tolland County,-72.340977,41.858076,1718.0804158706185,4739.216064497507,151948,5385977600
9015,CT,Windham County,-71.990702,41.824999,1747.9065538755935,4740.686999292004,117470,3305547900
10001,DE,Kent County,-75.502982,39.097088,1495.5343971829054,4391.013448598495,169509,4306186800
10003,DE,New Castle County,-75.644132,39.575915,1476.4895894113604,4442.789493077127,549643,18080149700
10005,DE,Sussex County,-75.335495,38.677511,1516.1371326571912,4346.134183568062,207302,5920133300
12001,FL,Alachua County,-82.357221,29.67574,949.4863057625765,3291.8844034805993,254218,6482072700
12003,FL,Baker County,-82.302284,30.324442,951.8525694769621,3364.1028578601786,27135,555478200
12005,FL,Bay County,-85.631348,30.237563,631.6939968346514,3345.9019293957676,175353,4426943700
12007,FL,Bradford County,-82.166796,29.946934,966.6786083732926,3322.745905428928,27223,537363300
